District;Station;Note;1;2;3;4;5;6;7;8;10;11;12;14;15;16;17;18;19;22;23;25;26;27;28;30;41
6;06.03.71;;20;4;39;1;114;28;1;32;10;0;3;4;0;0;0;0;2;1;1;3;1;62;0;0;397
6;06.03.72;;11;0;27;0;179;39;0;32;11;0;0;3;0;0;0;13;7;1;0;0;13;59;1;1;483
6;06.03.77;;21;0;36;2;109;23;0;49;16;0;0;10;0;1;2;3;16;0;0;0;4;62;2;0;355
6;06.03.78;;20;1;29;1;148;41;1;46;15;0;1;1;0;0;1;5;1;2;1;0;0;52;1;0;424
6;06.03.81;;5;5;13;0;121;13;2;16;13;0;0;6;0;2;0;1;2;0;1;0;5;70;0;0;282
6;06.03.82;;15;0;16;3;154;17;0;32;13;0;0;0;0;0;2;1;6;1;0;0;1;35;1;1;292
6;06.03.83;;27;0;39;0;201;73;0;44;7;0;2;4;0;0;1;5;9;0;3;0;6;90;1;0;495
7;07.01.35;;13;2;24;0;231;5;4;42;37;0;1;1;0;1;1;3;2;0;0;0;0;26;0;1;379
7;07.01.36;;5;0;8;0;44;4;0;11;8;0;0;2;0;0;0;0;0;0;0;0;0;8;0;0;106
7;07.01.37;;13;0;26;2;303;5;0;56;46;1;0;0;0;0;0;1;1;0;0;0;2;19;0;1;592
7;07.01.38;;7;0;11;1;259;6;2;23;25;2;0;1;1;0;0;15;1;0;1;0;1;13;2;0;317
7;07.01.39;;11;0;12;1;230;4;3;30;24;0;0;1;0;0;0;1;2;0;0;0;0;30;0;1;593
7;07.04.02;;14;2;25;1;124;30;1;33;26;0;0;3;0;1;0;0;3;0;0;0;4;38;1;1;304
7;07.04.03;;15;2;18;1;169;15;1;45;12;0;0;11;0;0;5;1;0;1;2;2;4;42;0;0;315
7;07.04.04;;22;1;30;1;114;23;0;35;17;0;1;7;0;0;1;2;2;0;1;0;4;38;0;0;285
7;07.04.05;;15;0;23;0;117;16;0;19;15;0;3;4;0;0;1;2;0;0;0;1;2;28;0;5;268
7;07.04.06;;9;1;27;2;145;20;0;26;14;0;1;12;0;0;0;1;1;0;0;0;3;30;1;0;270
7;07.04.07;;13;0;28;0;145;7;2;27;19;0;1;3;2;0;0;1;4;0;6;0;0;27;2;0;288
7;07.04.08;;32;1;17;2;131;10;4;49;12;0;0;0;4;0;0;5;1;0;10;0;11;14;0;0;318
7;07.04.09;;9;0;14;0;119;1;1;24;15;0;1;2;0;0;1;0;1;0;6;2;4;14;1;0;231
7;07.04.10;;10;0;23;0;196;12;1;52;19;0;0;1;0;0;0;1;0;0;1;0;6;15;0;0;243
7;07.04.11;;20;0;5;1;149;7;0;17;9;0;0;0;0;0;0;0;1;0;2;0;1;21;0;0;197
7;07.04.12;;25;0;40;0;261;9;1;28;27;0;1;1;0;0;1;0;2;0;15;0;1;15;0;0;306
7;07.04.13;;33;2;30;0;165;7;0;32;23;0;0;1;2;0;0;0;5;0;33;0;0;28;1;0;349
7;07.04.14;;30;0;18;0;182;14;0;28;24;0;1;3;0;0;1;0;1;0;0;1;3;46;1;0;489
7;07.04.15;;28;1;22;1;155;24;0;46;6;0;0;0;0;0;0;4;7;0;1;0;0;43;0;1;433
7;07.04.16;;16;0;22;1;169;11;0;35;21;0;3;1;1;0;0;0;0;1;3;0;2;46;2;2;573
7;07.04.17;;19;1;37;1;174;11;3;47;27;0;0;5;0;0;0;1;2;0;0;0;2;26;1;0;382
7;07.04.18;;11;0;21;0;188;5;0;47;29;0;0;0;0;0;0;1;1;1;1;0;2;17;0;0;216
7;07.04.19;;43;0;15;1;163;6;1;52;2;0;0;2;0;0;0;0;2;0;1;0;3;12;0;1;274
7;07.04.20;;17;0;26;1;205;5;1;25;26;1;0;0;0;0;1;0;1;0;0;0;0;19;1;1;232
7;07.04.21;;15;0;23;0;180;7;0;49;33;4;0;0;0;2;0;5;0;0;0;0;0;22;0;0;257
